743
743
743
1225
1225
1225
1086
1086
1086
1231
1231
1152
1152
1081
1081
19
19
742
1079
741
1197
1182
112
648
305
1227
646
1219
1266
1097
647
1184
1129
104
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
7
7
